line_num,role,chunk_idx,n_tokens,low_conf,npr,orig_logrank,mean_p_logrank
1340,lm,0,10,0,1.043228,2.510431,2.618953
4133,human,0,128,0,1.628851,0.436189,0.710487
4133,human,1,44,0,1.143690,1.052094,1.203269
4133,lm,0,16,0,1.160922,1.533963,1.780811
4528,human,0,29,0,1.104100,1.171673,1.293644
4528,lm,0,7,0,1.089480,2.037322,2.219621
704,human,0,128,0,1.106253,0.612537,0.677621
704,human,1,128,0,0.921001,1.156495,1.065133
704,human,2,100,0,0.927475,1.657723,1.537496
704,lm,0,22,0,1.257531,0.443575,0.557808
5343,human,0,75,0,1.238014,0.715985,0.886400
5343,lm,0,128,0,1.061223,1.000932,1.062211
5343,lm,1,38,0,0.813853,2.527800,2.057256
3171,human,0,128,0,1.293298,0.594338,0.768657
3171,human,1,61,0,1.089867,1.199035,1.306788
3171,lm,0,48,0,1.419691,0.770617,1.094038
4424,human,0,85,0,1.250267,0.810029,1.012752
4424,lm,0,43,0,1.464353,0.666098,0.975404
770,human,0,30,0,1.111097,1.090330,1.211462
770,lm,0,11,0,1.048192,1.465100,1.535706
1468,human,0,21,0,1.196478,0.744370,0.890622
1468,lm,0,6,0,1.040249,3.023324,3.145009
4617,human,0,128,0,1.178493,0.938189,1.105649
4617,human,1,128,0,1.215421,0.808945,0.983209
4617,human,2,13,0,0.976120,2.916028,2.846394
4617,lm,0,36,0,1.297104,0.652815,0.846769
7193,human,0,128,0,1.620389,0.314786,0.510076
7193,human,1,12,0,1.037856,1.561630,1.620747
7193,lm,0,19,0,1.307468,0.680323,0.889501
5453,human,0,103,0,1.186175,0.828857,0.983170
5453,lm,0,106,0,1.222768,0.775325,0.948042
6694,human,0,58,0,1.267340,0.656113,0.831518
6694,lm,0,83,0,1.459858,0.517073,0.754853
8743,human,0,17,0,1.232307,0.928102,1.143706
8743,lm,0,17,0,1.424282,0.662691,0.943858
1246,human,0,46,0,1.489240,0.378278,0.563347
1246,lm,0,8,0,1.191887,1.507508,1.796779
7896,human,0,20,0,1.172172,1.237882,1.451011
7896,lm,0,40,0,1.445930,0.570111,0.824340
696,human,0,38,0,1.296697,0.832463,1.079453
696,lm,0,31,0,1.285701,0.972992,1.250977
3203,human,0,44,0,1.159485,0.977114,1.132949
3203,lm,0,49,0,1.411022,0.617058,0.870683
365,human,0,36,0,1.368221,0.704177,0.963470
365,lm,0,11,0,1.091123,1.853416,2.022304
5806,human,0,98,0,1.143345,0.778932,0.890588
5806,lm,0,10,0,1.057402,3.151175,3.332059
4618,human,0,128,0,1.296668,0.645566,0.837084
4618,human,1,128,0,1.154591,0.858148,0.990810
4618,human,2,3,0,1.045822,2.178332,2.278148
4618,lm,0,128,0,1.749978,0.346204,0.605850
4618,lm,1,2,0,0.950246,5.432070,5.161802
8785,human,0,128,0,1.295691,0.589546,0.763870
8785,human,1,128,0,1.179812,0.806037,0.950972
8785,human,2,128,0,1.153072,0.991683,1.143482
