line_num,human_npr,lm_npr,winner,human_logrank,lm_logrank,human_perturbed_logrank,lm_perturbed_logrank
4158,1.526347,1.595857,MGC,0.501488,0.634594,0.765446,1.012721
4160,1.448342,1.555541,MGC,0.684480,0.657731,0.991361,1.023127
4161,1.473922,1.574632,MGC,0.690753,0.570746,1.018116,0.898715
4163,1.271635,1.822685,MGC,0.894158,0.280363,1.137043,0.511014
4168,1.726384,1.816869,MGC,0.504948,0.484040,0.871735,0.879437
4169,1.446091,1.581989,MGC,0.667001,0.484021,0.964544,0.765717
417,1.681656,2.230316,MGC,0.434128,0.224497,0.730054,0.500699
4170,1.797114,1.448971,HWC,0.413684,1.012687,0.743437,1.467355
4172,1.559673,1.916822,MGC,0.479491,0.340006,0.747850,0.651730
4175,1.614777,1.818274,MGC,0.521506,0.401346,0.842116,0.729756
4176,1.373863,1.418561,MGC,1.013040,0.907843,1.391777,1.287831
4177,1.329736,1.388212,MGC,0.706500,1.059951,0.939459,1.471437
418,1.834141,2.936401,MGC,0.387353,0.166969,0.710460,0.490288
4180,1.685811,1.456525,HWC,0.396083,0.780871,0.667721,1.137358
4181,2.092662,2.001726,HWC,0.314457,0.375811,0.658052,0.752270
4182,1.376725,1.726116,MGC,0.634175,0.406489,0.873084,0.701647
4183,1.737390,1.796656,MGC,0.449046,0.443271,0.780167,0.796406
4184,1.375199,1.784706,MGC,0.770210,0.543433,1.059192,0.969867
4187,1.333307,1.295196,HWC,0.773220,0.892637,1.030939,1.156140
4188,1.546230,1.530250,HWC,0.572436,0.794804,0.885118,1.216248
4189,1.311967,2.371324,MGC,0.926602,0.168905,1.215670,0.400527
419,1.476504,1.694276,MGC,0.580413,0.530272,0.856981,0.898427
4190,1.737173,1.532867,HWC,0.493153,1.029367,0.856692,1.577883
4191,1.417368,1.320735,HWC,1.031703,1.240676,1.462302,1.638604
4192,1.623068,1.742000,MGC,0.453579,0.411570,0.736190,0.716955
4195,1.641618,2.032025,MGC,0.509153,0.399590,0.835835,0.811978
4196,1.512762,1.248793,HWC,0.524184,1.263780,0.792966,1.578199
4197,1.437635,1.434998,HWC,0.409974,0.492935,0.589394,0.707361
4198,1.291909,1.395086,MGC,1.100348,1.015763,1.421549,1.417077
4200,1.739843,1.717490,HWC,0.483841,0.632375,0.841806,1.086098
4201,1.552001,1.604122,MGC,0.581546,0.558041,0.902560,0.895166
4203,1.418447,1.287162,HWC,0.559867,0.844199,0.794142,1.086621
4204,1.553872,1.947389,MGC,0.544703,0.354124,0.846399,0.689618
4206,1.348446,1.504649,MGC,0.985396,0.563703,1.328753,0.848175
4207,1.788433,1.756276,HWC,0.530247,0.530247,0.948312,0.931260
4208,1.412585,2.290203,MGC,0.708718,0.236787,1.001124,0.542291
4209,1.297273,2.842210,MGC,0.725586,0.104244,0.941284,0.296285
4210,1.566741,1.626838,MGC,0.599637,0.741220,0.939476,1.205845
4212,1.811973,1.644899,HWC,0.400221,0.621429,0.725190,1.022188
4213,1.312104,1.619840,MGC,0.857988,0.149007,1.125769,0.241367
4214,1.493042,1.484531,HWC,0.676031,0.734861,1.009343,1.090924
4215,1.551959,1.742969,MGC,0.609086,0.567884,0.945276,0.989804
4216,1.659161,1.600099,HWC,0.370757,0.489277,0.615146,0.782892
4217,2.072861,2.137206,MGC,0.333143,0.343396,0.690560,0.733908
4218,1.325994,1.911854,MGC,1.005897,0.518417,1.333812,0.991137
422,1.485929,1.418776,HWC,0.644815,1.189656,0.958149,1.687855
4221,1.677512,2.909698,MGC,0.415134,0.075680,0.696392,0.220205
4223,1.363379,1.267895,HWC,0.679097,0.820539,0.925866,1.040357
4224,1.612103,1.629208,MGC,0.422917,0.426928,0.681786,0.695555
4226,1.400281,1.411255,MGC,0.809342,0.924829,1.133306,1.305170
4227,1.660954,1.810440,MGC,0.356590,0.391644,0.592279,0.709049
423,1.242024,1.344990,MGC,1.411233,1.069619,1.752786,1.438627
4233,1.458176,1.643130,MGC,0.728895,0.584275,1.062857,0.960040
4237,1.428849,1.606498,MGC,0.627283,0.559103,0.896293,0.898199
4239,1.391191,1.717385,MGC,0.791371,0.480964,1.100949,0.826000
424,1.441254,1.925376,MGC,0.487811,0.326971,0.703060,0.629542
4240,1.691349,1.481153,HWC,0.334015,0.704001,0.564935,1.042734
4244,1.501054,1.436710,HWC,0.634374,0.728167,0.952229,1.046164
4246,1.987134,1.730268,HWC,0.229467,0.390878,0.455981,0.676323
4247,1.531785,1.795976,MGC,0.565705,0.407117,0.866538,0.731173
4248,1.408627,1.398156,HWC,0.715569,0.741914,1.007970,1.037311
4250,1.362199,1.326707,HWC,0.600437,1.006833,0.817914,1.335773
4251,1.410711,1.971020,MGC,0.669762,0.325260,0.944842,0.641093
4253,1.718614,1.810951,MGC,0.471471,0.457877,0.810277,0.829193
4254,1.338651,1.525538,MGC,0.715196,0.771485,0.957397,1.176930
4256,1.801903,2.094610,MGC,0.341162,0.356160,0.614742,0.746017
4257,1.578820,1.582408,MGC,0.395742,0.443112,0.624805,0.701185
4258,1.335502,1.444060,MGC,0.911576,0.949629,1.217412,1.371322
4259,1.347747,1.765277,MGC,0.763280,0.512524,1.028708,0.904747
426,1.494616,2.607967,MGC,0.581632,0.191549,0.869316,0.499554
4260,1.403863,1.957557,MGC,0.712218,0.362569,0.999856,0.709750
4262,1.402068,1.584799,MGC,0.728194,0.578494,1.020978,0.916796
4263,1.302903,1.284728,HWC,0.599960,0.751947,0.781690,0.966046
4264,1.408664,1.675499,MGC,0.745170,0.436735,1.049694,0.731749
4265,1.349059,1.413717,MGC,0.693424,0.736161,0.935469,1.040724
4267,1.591844,2.214324,MGC,0.460258,0.285726,0.732659,0.632689
4268,1.280662,1.418375,MGC,0.930360,0.878858,1.191476,1.246551
4270,1.346307,1.427035,MGC,0.723910,0.796753,0.974605,1.136995
4271,1.467467,1.401924,HWC,0.689728,0.909251,1.012153,1.274701
4272,1.494104,1.889623,MGC,0.714422,0.420350,1.067420,0.794303
4273,1.655307,2.726659,MGC,0.486029,0.269524,0.804527,0.734899
4275,1.420592,1.616717,MGC,0.568759,0.736354,0.807975,1.190476
4276,1.673308,1.622245,HWC,0.469672,0.549854,0.785906,0.891999
4277,1.411512,1.375776,HWC,0.752083,0.807049,1.061574,1.110318
4278,1.462804,1.819773,MGC,0.767585,0.503907,1.122827,0.916996
428,1.378823,1.660469,MGC,0.811487,0.538226,1.118898,0.893708
4281,1.390175,1.357761,HWC,0.833458,1.223731,1.158653,1.661534
4282,1.171139,1.290999,MGC,0.918061,0.828291,1.075178,1.069323
4283,1.321251,1.466128,MGC,0.799670,0.706118,1.056564,1.035259
4287,1.226546,1.684785,MGC,0.816128,0.468011,1.001018,0.788497
4289,1.503254,1.654262,MGC,0.688545,0.503819,1.035059,0.833449
429,1.610367,2.013669,MGC,0.531534,0.331589,0.855964,0.667710
4290,1.368627,1.750153,MGC,0.634743,0.363166,0.868727,0.635597
4291,1.579482,2.202442,MGC,0.554520,0.421735,0.875854,0.928847
4292,1.419288,1.325852,HWC,0.723681,0.996118,1.027111,1.320705
4293,1.568280,1.911605,MGC,0.384597,0.254723,0.603155,0.486930
4294,1.284727,1.334217,MGC,0.912109,0.807941,1.171811,1.077968
4295,1.649067,1.914217,MGC,0.491996,0.327974,0.811334,0.627813
4296,1.906952,1.582520,HWC,0.378888,0.525180,0.722520,0.831108
4298,1.535318,1.859649,MGC,0.512208,0.314305,0.786402,0.584496
4304,1.526052,1.985143,MGC,0.582550,0.350811,0.889002,0.696410
4305,1.450777,1.953405,MGC,0.537768,0.249547,0.780181,0.487467
4306,1.334000,2.161806,MGC,0.747481,0.245418,0.997139,0.530547
4308,1.265529,1.326590,MGC,1.294444,1.139890,1.638157,1.512167
4309,1.285989,1.349925,MGC,0.648213,1.228714,0.833594,1.658671
431,1.447477,1.426122,HWC,0.538721,0.739797,0.779786,1.055041
4310,2.133448,3.508384,MGC,0.318565,0.071273,0.679643,0.250052
4311,1.670082,2.711562,MGC,0.372014,0.165443,0.621294,0.448610
4312,1.416286,2.022064,MGC,0.763266,0.285464,1.081003,0.577227
4314,1.459744,1.938055,MGC,0.709743,0.321710,1.036043,0.623492
4315,1.505522,1.661275,MGC,0.590879,0.580905,0.889581,0.965043
4316,1.202946,1.324874,MGC,0.946433,0.768873,1.138507,1.018660
4317,1.273422,1.191256,HWC,1.093966,1.343336,1.393081,1.600256
4318,1.493409,1.472460,HWC,0.667950,0.572232,0.997523,0.842589
4319,1.436706,1.531556,MGC,0.704144,0.644796,1.011648,0.987541
432,1.227125,1.721295,MGC,1.054590,0.401461,1.294113,0.691033
4321,1.342527,1.690832,MGC,0.879316,0.628823,1.180506,1.063233
4322,1.345571,1.565839,MGC,0.933721,0.606179,1.256388,0.949179
4323,1.475085,1.516191,MGC,0.774879,0.902878,1.143013,1.368935
4326,1.378779,3.358262,MGC,0.843280,0.102404,1.162697,0.343900
4327,1.727804,2.779500,MGC,0.334259,0.231350,0.577533,0.643037
4329,1.418916,1.426715,MGC,0.541552,0.694003,0.768416,0.990144
4330,1.426070,1.400208,HWC,0.630821,0.619119,0.899595,0.866895
4333,1.427522,1.382753,HWC,0.717805,0.986499,1.024683,1.364084
4334,1.512515,1.890572,MGC,0.715582,0.327982,1.082328,0.620073
4335,1.374383,1.547581,MGC,0.838386,0.446350,1.152264,0.690763
4337,1.456841,2.269265,MGC,0.612148,0.250850,0.891802,0.569245
4339,1.539211,1.608732,MGC,0.668185,0.704093,1.028477,1.132697
4340,1.465716,1.426968,HWC,0.381856,0.695592,0.559692,0.992587
4342,1.566462,2.384778,MGC,0.423588,0.164628,0.663534,0.392601
4343,1.497201,1.582742,MGC,0.680247,0.616453,1.018467,0.975686
4346,1.339270,1.344425,MGC,0.825705,1.201286,1.105842,1.615039
4347,1.387653,1.406147,MGC,0.849697,0.794513,1.179084,1.117202
4349,1.432560,1.629734,MGC,0.670797,0.539666,0.960956,0.879512
4351,1.605788,1.768996,MGC,0.655433,0.466023,1.052487,0.824392
4352,1.626436,1.917979,MGC,0.528415,0.458993,0.859433,0.880340
4354,1.274737,1.227119,HWC,1.019463,1.087277,1.299548,1.334218
4355,1.410181,1.296200,HWC,0.708191,1.015925,0.998677,1.316842
4357,1.449371,1.643758,MGC,0.700951,0.478922,1.015938,0.787232
4358,1.620392,1.610672,HWC,0.494914,0.632561,0.801954,1.018848
4359,1.310791,2.300516,MGC,0.538617,0.189512,0.706014,0.435976
4360,1.538464,1.742366,MGC,0.669782,0.535081,1.030436,0.932307
4361,1.361576,4.207701,MGC,1.056769,0.050183,1.438871,0.211156
4364,1.483613,1.685453,MGC,0.738697,0.601280,1.095940,1.013429
4365,1.335719,1.381914,MGC,0.652576,0.974014,0.871659,1.346004
4366,1.367361,2.545556,MGC,0.473893,0.116868,0.647983,0.297494
4368,1.526221,1.719527,MGC,0.600407,0.446046,0.916353,0.766989
437,1.429664,1.544206,MGC,0.622209,0.451982,0.889550,0.697953
4371,1.571450,1.519160,HWC,0.546992,0.613742,0.859570,0.932373
4372,1.349633,1.529425,MGC,0.710237,0.771793,0.958560,1.180399
4373,1.426374,1.404807,HWC,0.680003,0.693363,0.969939,0.974042
4374,1.576371,2.009625,MGC,0.426458,0.272643,0.672256,0.547909
4375,1.465249,1.838144,MGC,0.632755,0.379366,0.927143,0.697329
4376,1.418952,1.331492,HWC,0.543064,0.712486,0.770582,0.948669
4378,1.375271,1.870169,MGC,1.034952,0.340029,1.423340,0.635911
4379,1.281173,1.282110,MGC,0.690902,0.772711,0.885165,0.990701
438,1.472370,2.354669,MGC,0.631468,0.088228,0.929755,0.207749
4381,1.509432,1.496478,HWC,0.654259,0.807365,0.987559,1.208204
4383,1.895531,1.885076,HWC,0.296425,0.277314,0.561882,0.522759
4384,1.747759,1.578858,HWC,0.365536,0.690920,0.638869,1.090864
4385,1.237787,1.148076,HWC,0.690133,1.863236,0.854238,2.139138
4386,1.563291,1.518025,HWC,0.629048,0.657080,0.983384,0.997465
4391,1.324882,1.344094,MGC,0.693978,0.636591,0.919439,0.855638
4392,1.388486,1.368313,HWC,0.898260,0.938130,1.247222,1.283656
4394,1.415051,1.519159,MGC,0.771047,0.667594,1.091071,1.014181
4396,1.423734,1.702569,MGC,0.525486,0.453891,0.748152,0.772780
4397,1.755197,2.409528,MGC,0.299981,0.173952,0.526525,0.419141
4399,1.457075,1.495385,MGC,0.530305,0.594150,0.772694,0.888482
44,1.985185,2.427209,MGC,0.364139,0.270450,0.722882,0.656438
4401,1.760664,1.667404,HWC,0.428375,0.517449,0.754224,0.862796
4403,1.558486,1.594319,MGC,0.562291,0.463065,0.876323,0.738273
4404,1.499803,1.517523,MGC,0.503359,0.572967,0.754939,0.869491
4406,1.411077,1.447841,MGC,0.579440,0.592784,0.817634,0.858258
4408,1.291642,6.112635,MGC,0.768077,0.037586,0.992080,0.229751
4409,1.296378,1.813843,MGC,0.918453,0.426238,1.190663,0.773128
4410,1.651041,2.056560,MGC,0.377079,0.199702,0.622572,0.410700
4411,1.494149,1.430853,HWC,0.653216,0.721774,0.976002,1.032753
4412,1.289253,1.522734,MGC,0.925111,0.684482,1.192702,1.042284
4413,1.442123,1.759064,MGC,0.821890,0.537651,1.185267,0.945763
4414,1.445782,1.463034,MGC,0.761295,0.725726,1.100666,1.061762
4415,1.258672,1.352224,MGC,0.938976,0.833871,1.181863,1.127580
4416,1.462387,1.792776,MGC,0.475067,0.350855,0.694731,0.629005
4417,1.356161,1.357239,MGC,0.868397,0.872012,1.177686,1.183529
4418,1.559537,1.730066,MGC,0.619829,0.530408,0.966646,0.917640
4419,1.636394,2.572743,MGC,0.596786,0.068399,0.976578,0.175973
4420,1.681804,1.830891,MGC,0.471764,0.404888,0.793414,0.741305
4421,1.458190,1.464198,MGC,0.586870,0.668160,0.855768,0.978319
4422,1.535102,1.563220,MGC,0.546045,0.544003,0.838234,0.850397
4423,1.385703,1.458410,MGC,0.623625,0.569941,0.864159,0.831207
4427,1.480845,1.511443,MGC,0.641086,0.629624,0.949350,0.951641
4428,1.714531,1.767687,MGC,0.349053,0.376656,0.598463,0.665810
4430,1.536894,1.567151,MGC,0.529783,0.629694,0.814221,0.986826
4431,2.106526,2.050234,HWC,0.227490,0.301642,0.479213,0.618437
4432,1.416728,2.709284,MGC,0.747444,0.161896,1.058924,0.438623
4433,1.350427,1.545698,MGC,0.634659,0.429430,0.857061,0.663769
4434,1.450305,1.932684,MGC,0.688737,0.406940,0.998879,0.786487
4435,1.322532,1.389237,MGC,0.856938,0.766946,1.133328,1.065470
4436,1.449181,1.958478,MGC,0.748341,0.286072,1.084481,0.560265
4437,1.332481,5.167027,MGC,0.924189,0.085893,1.231463,0.443813
4438,1.417063,1.759331,MGC,0.670370,0.504679,0.949956,0.887898
444,1.346004,1.237848,HWC,0.449102,1.445380,0.604493,1.789160
4440,1.571932,3.607634,MGC,0.338176,0.107209,0.531590,0.386772
4442,1.417101,1.325803,HWC,0.488938,0.840915,0.692875,1.114888
4445,1.503168,1.659429,MGC,0.435865,0.445366,0.655178,0.739053
4447,1.272822,1.275684,MGC,0.938933,1.226545,1.195095,1.564683
4448,1.471990,1.353023,HWC,0.347720,1.048748,0.511840,1.418981
4449,1.674441,1.598059,HWC,0.479925,0.582998,0.803606,0.931666
4451,1.345531,1.415158,MGC,0.724318,0.925194,0.974593,1.309295
4452,1.722148,1.648110,HWC,0.445810,0.623718,0.767750,1.027957
4456,1.238956,1.330778,MGC,1.069559,1.392985,1.325137,1.853753
4457,1.539007,1.797677,MGC,0.391210,0.290246,0.602075,0.521768
4459,1.373653,1.491549,MGC,0.670233,0.587912,0.920668,0.876900
446,1.373321,1.506298,MGC,0.710577,1.403237,0.975851,2.113693
4460,1.652301,2.210887,MGC,0.492483,0.273601,0.813731,0.604900
4461,1.247106,1.321972,MGC,0.945525,0.933951,1.179169,1.234657
4462,1.355762,1.375543,MGC,0.769883,0.839349,1.043778,1.154561
4463,1.522114,1.642383,MGC,0.363624,0.477777,0.553477,0.784692
4465,1.426351,1.546750,MGC,0.634465,0.497477,0.904970,0.769472
4467,1.541745,3.220809,MGC,0.432182,0.095051,0.666314,0.306142
4470,1.848338,2.111863,MGC,0.408444,0.461393,0.754943,0.974400
4471,1.335481,1.255386,HWC,0.774111,0.992580,1.033811,1.246070
4473,1.467983,1.403979,HWC,0.827759,0.889486,1.215136,1.248819
4475,1.303950,1.915882,MGC,0.972942,0.752725,1.268668,1.442131
4477,1.659804,1.800805,MGC,0.467034,0.412465,0.775185,0.742770
4479,1.335186,1.742879,MGC,0.655491,0.289160,0.875202,0.503972
4480,1.259458,1.531074,MGC,0.839467,0.710299,1.057273,1.087521
4482,1.675643,1.802784,MGC,0.433604,0.372719,0.726566,0.671932
4483,1.587144,2.184831,MGC,0.463747,0.258808,0.736032,0.565452
4484,1.422689,1.480191,MGC,0.727563,0.686939,1.035096,1.016801
4485,1.602672,1.430334,HWC,0.402312,0.690114,0.644774,0.987093
4486,1.615419,1.760058,MGC,0.472790,0.480722,0.763754,0.846098
4488,2.029817,2.047158,MGC,0.288465,0.235187,0.585532,0.481466
4489,1.446634,1.525615,MGC,0.650469,0.736922,0.940990,1.124259
449,1.674641,1.411107,HWC,0.514820,1.043618,0.862139,1.472656
4491,1.603667,1.668346,MGC,0.447820,0.395728,0.718155,0.660211
4493,1.545254,1.755153,MGC,0.487691,0.329244,0.753607,0.577873
4496,1.753718,1.823432,MGC,0.302258,0.439958,0.530076,0.802233
4497,1.356965,1.381085,MGC,0.590459,0.914301,0.801233,1.262728
4498,1.305761,1.349918,MGC,1.052891,1.001573,1.374823,1.352041
45,1.503244,1.442609,HWC,0.604284,0.676098,0.908386,0.975346
4500,1.496533,1.436437,HWC,0.709766,0.878778,1.062189,1.262309
4501,1.581503,1.647401,MGC,0.533741,0.580099,0.844113,0.955655
4503,1.598950,3.029859,MGC,0.586565,0.110927,0.937887,0.336093
4504,1.917053,2.314484,MGC,0.368987,0.369402,0.707368,0.854974
4505,1.479162,3.877607,MGC,0.575184,0.101631,0.850790,0.394086
4506,1.488952,2.320355,MGC,0.649424,0.257602,0.966961,0.597728
4507,1.259228,1.234079,HWC,0.918774,1.058631,1.156946,1.306434
4508,1.484405,1.534382,MGC,0.635078,0.615129,0.942712,0.943844
451,1.523712,1.858643,MGC,0.476623,0.468977,0.726237,0.871661
4514,2.292784,2.422002,MGC,0.322030,0.314283,0.738345,0.761194
4515,1.680868,1.519125,HWC,0.533419,0.966978,0.896607,1.468960
4516,1.485173,1.389138,HWC,0.527504,0.659999,0.783435,0.916830
4517,1.667994,1.676538,MGC,0.279888,0.335063,0.466852,0.561745
4519,1.450631,1.339273,HWC,0.557850,0.665427,0.809234,0.891189
452,1.353537,1.858846,MGC,0.833942,0.382164,1.128772,0.710383
4522,1.550363,1.677232,MGC,0.781423,0.721927,1.211490,1.210839
4524,1.718406,3.534735,MGC,0.485595,0.124579,0.834450,0.440355
4525,1.336742,1.356709,MGC,0.935074,0.933030,1.249953,1.265851
4526,1.601050,2.400181,MGC,0.775751,0.389268,1.242015,0.934313
4528,1.255418,1.314763,MGC,0.999819,1.079511,1.255191,1.419302
453,1.545825,1.383257,HWC,0.635310,1.249990,0.982078,1.729058
4534,1.754587,1.327633,HWC,0.452137,1.359399,0.793313,1.804783
4535,1.319450,1.245721,HWC,0.747527,0.975463,0.986324,1.215154
4536,1.631758,1.938312,MGC,0.388506,0.373568,0.633948,0.724091
4537,1.919630,2.286907,MGC,0.555430,0.466144,1.066219,1.066028
4538,1.405307,1.468799,MGC,0.770196,0.681627,1.082362,1.001173
4542,1.504812,2.346551,MGC,0.519339,0.172587,0.781508,0.404985
4546,1.429698,1.779165,MGC,0.781645,0.561278,1.117516,0.998607
4548,1.384558,1.450721,MGC,0.695613,0.761490,0.963117,1.104709
4549,1.580208,2.074553,MGC,0.501750,0.292373,0.792870,0.606543
455,1.254227,1.305057,MGC,0.811078,1.031918,1.017276,1.346713
4550,1.456090,1.820364,MGC,0.614701,0.279337,0.895060,0.508496
4551,1.207323,1.344598,MGC,1.123335,0.858119,1.356229,1.153825
4552,1.383434,1.540722,MGC,0.731413,0.490358,1.011861,0.755505
4553,1.274652,2.324149,MGC,0.775461,0.283720,0.988444,0.659409
4554,1.605050,2.491127,MGC,0.326281,0.199991,0.523698,0.498202
4555,1.892390,2.205473,MGC,0.445801,0.348067,0.843629,0.767653
4558,1.481296,1.443560,HWC,0.720006,0.752100,1.066541,1.085702
4559,1.394001,1.664547,MGC,0.724888,0.596772,1.010495,0.993356
4560,1.514379,1.697841,MGC,0.514257,0.371638,0.778780,0.630982
4561,1.938852,1.870030,HWC,0.358540,0.374763,0.695156,0.700818
4562,1.530981,1.788442,MGC,0.617472,0.505347,0.945337,0.903783
4563,1.339015,1.396319,MGC,0.652449,0.705826,0.873639,0.985558
4565,1.331704,1.338306,MGC,0.809693,0.891461,1.078271,1.193048
4566,1.357573,1.421930,MGC,0.855484,0.879333,1.161381,1.250351
4567,1.425349,1.628557,MGC,0.640698,0.637752,0.913218,1.038615
4569,1.461479,1.683034,MGC,0.781237,0.862168,1.141761,1.451059
4570,1.349331,1.523403,MGC,0.720850,0.536361,0.972665,0.817094
4573,1.323195,1.397485,MGC,0.834748,0.994997,1.104535,1.390494
4575,1.409594,1.711341,MGC,0.764729,0.437280,1.077957,0.748335
4577,1.311157,1.604103,MGC,0.541172,0.495910,0.709561,0.795491
4578,1.629569,1.641397,MGC,0.491451,0.513073,0.800854,0.842156
4579,1.609139,1.805364,MGC,0.635375,0.518794,1.022406,0.936612
4580,1.342884,1.591664,MGC,0.879569,0.553259,1.181158,0.880603
4581,1.752628,1.506506,HWC,0.442843,0.865179,0.776139,1.303398
4584,1.447139,2.526340,MGC,0.427765,0.158420,0.619036,0.400222
4585,1.463070,1.515781,MGC,0.817032,0.843232,1.195374,1.278155
4586,1.517013,1.765631,MGC,0.420881,0.376594,0.638482,0.664925
4587,1.662277,2.171052,MGC,0.379126,0.420638,0.630212,0.913227
4588,1.485617,1.980547,MGC,0.540855,0.425800,0.803503,0.843317
459,1.463383,1.916312,MGC,0.725063,0.434918,1.061044,0.833438
4590,2.125458,1.630005,HWC,0.297896,0.460909,0.633165,0.751285
4595,1.654184,1.557210,HWC,0.424131,0.579255,0.701591,0.902022
4596,1.787695,1.930206,MGC,0.536902,0.662752,0.959818,1.279247
4597,1.290977,1.547896,MGC,0.659912,0.552542,0.851931,0.855278
4599,1.445589,1.597480,MGC,0.582379,0.569679,0.841880,0.910051
46,1.586566,1.458134,HWC,0.419329,0.630748,0.665293,0.919715
460,1.373890,1.356288,HWC,0.469883,0.555902,0.645568,0.753964
4604,1.408142,1.724491,MGC,0.996799,0.641958,1.403635,1.107051
4605,1.425228,1.267135,HWC,0.567781,1.487393,0.809217,1.884728
4606,1.316842,1.613229,MGC,0.919314,0.638271,1.210591,1.029678
4607,1.724141,2.008535,MGC,0.383228,0.285508,0.660739,0.573454
4609,1.715130,1.591144,HWC,0.497444,0.697967,0.853182,1.110566
461,1.692978,2.261078,MGC,0.331091,0.281073,0.560530,0.635527
4613,1.271476,1.327605,MGC,1.036273,1.044329,1.317596,1.386457
4616,1.561449,1.621909,MGC,0.455055,0.442761,0.710545,0.718117
4617,1.444270,1.738646,MGC,0.607857,0.530313,0.877910,0.922027
462,1.683011,1.367012,HWC,0.475801,0.756334,0.800778,1.033918
4621,1.440934,1.430950,HWC,0.633853,0.740515,0.913341,1.059640
4624,1.436570,1.657257,MGC,0.872399,0.872045,1.253261,1.445203
4626,2.016911,2.019302,MGC,0.338181,0.338181,0.682082,0.682891
4629,1.394485,1.655740,MGC,0.650834,0.529105,0.907578,0.876060
463,1.310620,1.354447,MGC,0.993604,0.898247,1.302237,1.216629
4630,1.468297,1.775151,MGC,0.703316,0.483056,1.032677,0.857498
4635,1.391664,1.627336,MGC,0.809629,0.475249,1.126732,0.773390
4636,1.253213,1.596176,MGC,0.874373,0.430274,1.095775,0.686793
4638,1.330573,1.554573,MGC,0.765020,0.653881,1.017915,1.016506
4639,1.279400,2.784460,MGC,0.753309,0.130688,0.963783,0.363894
464,1.680359,1.754794,MGC,0.470152,0.437117,0.790024,0.767050
4640,1.984779,2.534840,MGC,0.256520,0.161474,0.509135,0.409311
4643,1.943458,1.870161,HWC,0.451869,0.477673,0.878189,0.893326
4644,1.269437,1.211946,HWC,0.851284,1.359582,1.080652,1.647740
4645,1.450990,1.715001,MGC,0.898073,0.655455,1.303095,1.124105
4648,1.382604,1.469775,MGC,0.866581,0.843880,1.198138,1.240314
4649,2.255761,2.490968,MGC,0.235189,0.222086,0.530531,0.553210
465,1.413125,1.890859,MGC,0.669596,0.366602,0.946222,0.693192
4652,1.352285,1.572192,MGC,0.935481,0.644066,1.265037,1.012596
4653,1.379836,1.563721,MGC,0.606159,0.620569,0.836401,0.970397
4654,1.336992,1.770202,MGC,1.008529,0.396795,1.348394,0.702408
4655,1.657899,1.592819,HWC,0.562430,0.665731,0.932452,1.060389
4656,1.705886,1.971579,MGC,0.523197,0.428735,0.892514,0.845285
4657,1.610225,1.489566,HWC,0.466485,0.702700,0.751147,1.046718
4658,1.301883,1.673879,MGC,0.628355,0.404711,0.818044,0.677436
4659,1.522905,1.451115,HWC,0.770931,0.896762,1.174054,1.301305
4662,1.606510,1.763365,MGC,0.586024,0.502832,0.941453,0.886677
4663,1.663499,1.530134,HWC,0.616710,0.791326,1.025896,1.210835
4664,1.367834,1.269496,HWC,0.816670,1.335388,1.117069,1.695270
4665,2.139714,2.206977,MGC,0.341645,0.355407,0.731024,0.784376
4666,1.498055,1.583344,MGC,0.599119,0.522101,0.897513,0.826666
4667,1.794639,1.381639,HWC,0.356221,1.097611,0.639288,1.516501
4668,1.344146,2.899717,MGC,0.666955,0.086771,0.896485,0.251611
4669,1.923736,2.207658,MGC,0.241308,0.194995,0.464214,0.430483
4674,1.333903,2.010860,MGC,0.780189,0.340434,1.040696,0.684564
4675,1.949948,1.765920,HWC,0.244733,0.343064,0.477216,0.605823
4677,1.365260,1.476886,MGC,0.867876,0.759906,1.184876,1.122294
4678,1.428647,1.489223,MGC,0.699174,0.641325,0.998873,0.955075
4679,1.643091,1.830600,MGC,0.580150,0.688395,0.953240,1.260176
4680,2.056272,2.074375,MGC,0.165495,0.353514,0.340303,0.733320
4681,1.473875,1.915563,MGC,0.733817,0.363677,1.081554,0.696647
4682,1.387791,1.296463,HWC,0.931327,1.263190,1.292487,1.637680
4683,1.281576,2.095760,MGC,0.658396,0.219089,0.843785,0.459159
4684,1.490362,1.515939,MGC,0.536616,0.590875,0.799752,0.895730
4685,1.572535,1.603275,MGC,0.695533,0.528337,1.093750,0.847069
4686,1.338127,1.394079,MGC,0.675602,0.762688,0.904041,1.063247
4687,1.407153,1.513069,MGC,0.631007,0.651193,0.887924,0.985300
4688,1.233116,1.541121,MGC,0.911463,0.442380,1.123940,0.681761
4689,1.427522,1.594041,MGC,0.543663,0.817532,0.776091,1.303180
469,1.339301,1.303398,HWC,0.775354,0.796989,1.038432,1.038795
4690,1.471677,1.907675,MGC,0.637617,0.289283,0.938366,0.551858
4691,1.658437,1.593233,HWC,0.612055,0.890272,1.015055,1.418411
4693,1.520819,1.669378,MGC,0.450056,0.458932,0.684453,0.766130
4694,1.497427,1.501385,MGC,0.453215,0.570580,0.678657,0.856661
4698,1.581621,1.792578,MGC,0.446946,0.369527,0.706899,0.662406
4699,1.368494,1.490645,MGC,0.628343,0.682612,0.859884,1.017533
47,1.463698,1.465591,MGC,0.441498,0.654391,0.646221,0.959070
4703,1.479467,1.506433,MGC,0.575295,0.749256,0.851130,1.128704
4704,1.358663,1.644785,MGC,0.722254,0.516196,0.981300,0.849031
