line_num,role,chunk_idx,n_tokens,low_conf,npr,orig_logrank,mean_p_logrank
3805,human,1,128,0,1.171115,1.395471,1.634257
3805,human,2,128,0,1.172715,1.541570,1.807822
3805,human,3,126,0,1.083265,1.751442,1.897275
3805,lm,0,29,0,1.451467,0.991208,1.438706
3807,human,0,23,0,1.140448,2.273151,2.592411
3807,lm,0,28,0,1.249413,1.066557,1.332570
3813,human,0,29,0,1.187549,1.266181,1.503652
3813,lm,0,76,0,1.563463,0.572160,0.894550
3816,human,0,33,0,1.144772,1.335428,1.528760
3816,lm,0,24,0,1.285947,1.560474,2.006686
3818,human,0,118,0,1.352986,0.946267,1.280286
3818,lm,0,10,0,1.081570,1.911289,2.067193
382,human,0,27,0,1.244361,1.212188,1.508399
382,lm,0,16,0,1.114141,1.343176,1.496487
3820,human,0,59,0,1.410000,1.093768,1.542213
3820,lm,0,53,0,1.530562,0.870016,1.331613
3821,human,0,74,0,1.724952,0.284930,0.491491
3821,lm,0,58,0,1.624576,0.428237,0.695703
3824,human,0,95,0,1.512248,0.769502,1.163678
3824,lm,0,28,0,1.336919,1.121897,1.499885
3825,human,0,128,0,1.377231,0.781640,1.076499
3825,human,1,128,0,1.309467,0.795825,1.042106
3825,human,2,105,0,1.434126,0.564024,0.808882
3825,lm,0,58,0,1.450167,0.420661,0.610029
3829,human,0,125,0,1.543503,0.475220,0.733503
3829,lm,0,44,0,1.615441,1.168256,1.887250
383,human,0,47,0,1.653837,0.452015,0.747560
383,lm,0,53,0,1.829542,0.412183,0.754106
3831,human,0,84,0,1.413550,0.771288,1.090254
3831,lm,0,128,0,2.067938,0.265988,0.550047
3831,lm,1,13,0,1.213921,1.074610,1.304491
3833,human,0,119,0,1.356014,0.741944,1.006086
3833,lm,0,36,0,1.299360,0.794357,1.032155
3837,human,0,26,0,1.173626,1.126916,1.322578
3837,lm,0,44,0,1.425098,0.718772,1.024320
3838,human,0,25,0,1.263906,0.603395,0.762635
3838,lm,0,9,0,1.054998,1.171672,1.236111
384,human,0,128,0,1.180743,1.318160,1.556408
384,human,1,127,0,1.194593,1.414267,1.689473
384,lm,0,97,0,1.670738,0.624099,1.042706
3840,human,0,107,0,2.054320,0.220292,0.452551
3840,lm,0,118,0,2.258703,0.192357,0.434476
3842,human,0,39,0,1.289530,0.940853,1.213258
3842,lm,0,85,0,1.746513,0.363441,0.634753
3843,human,0,68,0,1.387345,0.924587,1.282721
3843,lm,0,12,0,1.228707,2.022303,2.484817
3845,human,0,48,0,1.422228,0.593535,0.844143
3845,lm,0,12,0,1.157038,1.046898,1.211301
3846,human,0,38,0,1.360358,1.149484,1.563710
3846,lm,0,9,0,1.062976,1.981925,2.106739
3847,human,0,128,0,1.167791,0.892583,1.042351
3847,human,1,50,0,1.172307,1.308932,1.534470
3847,lm,0,122,0,1.598577,0.504345,0.806234
3848,human,0,128,0,1.221584,0.750701,0.917044
3848,human,1,59,0,1.171494,0.814873,0.954619
3849,human,0,12,0,1.193393,1.115505,1.331236
3849,lm,0,35,0,1.485724,0.701276,1.041903
385,human,0,128,0,1.376292,0.863296,1.188148
385,human,1,128,0,1.672161,0.435045,0.727466
385,human,2,16,0,1.207528,2.092108,2.526279
385,lm,0,87,0,1.461197,0.716478,1.046915
3850,human,0,128,0,1.486459,0.631218,0.938280
3850,human,1,62,0,1.474908,0.821135,1.211099
3850,lm,0,92,0,1.737226,0.666705,1.158217
3851,human,0,128,0,1.338324,1.132396,1.515512
3851,human,1,83,0,1.221321,1.217470,1.486922
3851,lm,0,128,0,1.835541,0.522080,0.958300
3851,lm,1,58,0,1.507197,0.677884,1.021705
3852,human,0,128,0,1.318404,0.744318,0.981312
3852,human,1,37,0,1.156014,2.567674,2.968268
3852,lm,0,128,0,1.457310,0.729556,1.063190
3852,lm,1,25,0,1.164251,2.008193,2.338042
3854,human,0,128,0,1.290062,0.996032,1.284944
3854,human,1,88,0,1.242806,1.055004,1.311166
3854,lm,0,93,0,1.487489,0.427107,0.635317
3856,human,0,29,0,1.325679,1.011106,1.340402
3856,lm,0,9,0,1.133126,1.091605,1.236926
3858,human,0,111,0,1.358172,0.594954,0.808050
3858,lm,0,128,0,1.952855,0.345804,0.675306
3858,lm,1,128,0,1.535422,0.652665,1.002116
3858,lm,2,57,0,1.706610,0.940893,1.605738
386,human,0,128,0,1.376021,0.623466,0.857903
386,human,1,10,0,1.176801,2.623512,3.087351
386,lm,0,12,0,1.081332,1.536252,1.661198
3861,human,0,128,0,1.426937,1.028826,1.468070
3861,human,1,128,0,1.260074,1.463684,1.844351
3861,human,2,128,0,1.219435,1.126947,1.374239
3861,human,3,128,0,1.233137,1.574499,1.941573
3861,human,4,128,0,1.147841,1.663126,1.909004
3861,human,5,128,0,1.222858,1.270433,1.553559
3861,human,6,46,0,1.242326,1.663588,2.066719
3861,lm,0,128,0,1.594631,0.620693,0.989776
3861,lm,1,40,0,1.278722,1.256039,1.606124
3862,human,0,89,0,1.486849,0.495220,0.736317
3862,lm,0,51,0,1.803493,0.383526,0.691687
3864,human,0,128,0,1.248427,0.927776,1.158260
3864,human,1,105,0,1.322510,1.281950,1.695392
3864,lm,0,10,0,1.054113,3.299404,3.477946
3866,human,0,23,0,1.576014,0.480183,0.756776
3866,lm,0,7,0,1.204194,1.238708,1.491645
3869,human,0,128,0,1.351327,0.918437,1.241109
3869,human,1,5,0,1.007506,2.477154,2.495748
3869,lm,0,19,0,1.127975,1.181614,1.332831
387,human,0,67,0,1.286685,1.114678,1.434239
387,lm,0,128,0,1.523708,0.247057,0.376443
387,lm,1,128,0,1.936685,0.142263,0.275518
387,lm,2,56,0,1.388612,0.339122,0.470909
3872,human,0,128,0,1.342689,0.998210,1.340286
3872,human,1,78,0,1.386085,0.866966,1.201688
3872,lm,0,128,0,1.911054,0.212947,0.406952
3872,lm,1,128,0,1.637137,0.292314,0.478559
3872,lm,2,20,0,2.304316,0.499775,1.151640
3876,human,0,128,0,1.433729,0.412335,0.591177
3876,human,1,128,0,1.409424,0.631378,0.889880
3876,human,2,128,0,1.297775,1.000311,1.298178
3876,human,3,85,0,1.342703,1.229076,1.650285
3876,lm,0,11,0,1.099427,2.138032,2.350610
3877,human,0,70,0,1.422742,0.896139,1.274974
3877,lm,0,12,0,1.231931,2.016563,2.484266
3878,human,0,26,0,1.226110,0.990682,1.214685
3878,lm,0,10,0,1.101056,1.974805,2.174371
3879,human,0,41,0,1.388631,0.947854,1.316220
3879,lm,0,21,0,1.515188,0.832536,1.261450
388,human,0,35,0,1.135040,1.594883,1.810256
388,lm,0,57,0,1.304037,0.912338,1.189723
3880,human,0,22,0,1.210899,1.487314,1.800987
3880,lm,0,22,0,1.145582,1.278306,1.464404
3883,human,0,94,0,1.435375,0.610084,0.875699
3883,lm,0,12,0,1.324146,0.886882,1.174360
3884,human,0,44,0,1.578094,1.354886,2.138138
3884,lm,0,36,0,1.409295,1.003542,1.414287
3887,human,0,128,0,1.243467,0.952960,1.184974
3887,human,1,128,0,1.287963,1.003327,1.292248
3887,human,2,128,0,1.135605,1.763243,2.002348
3887,human,3,128,0,1.247860,1.122538,1.400770
3887,human,4,128,0,1.225865,1.266754,1.552869
3887,human,5,128,0,1.210278,1.246788,1.508960
3887,human,6,128,0,1.210505,1.503205,1.819636
3887,human,7,69,0,1.240025,1.239257,1.536709
3887,lm,0,11,0,1.318880,1.107906,1.461195
3888,human,0,75,0,1.444838,0.629700,0.909814
3888,lm,0,12,0,1.033762,2.815638,2.910700
3889,human,0,128,0,1.301997,1.160919,1.511512
3889,human,1,128,0,1.439289,0.848865,1.221761
3889,human,2,128,0,1.312698,0.885797,1.162784
3889,human,3,128,0,1.242122,1.129542,1.403029
3889,human,4,36,0,1.181588,1.853805,2.190433
3889,lm,0,9,0,0.981112,5.874931,5.763965
389,human,0,40,0,1.278143,0.913983,1.168201
389,lm,0,30,0,1.286371,0.949577,1.221509
3890,human,0,35,0,1.272609,1.268396,1.614172
3890,lm,0,11,0,1.095476,2.523301,2.764215
3891,human,0,128,0,1.256893,0.906446,1.139306
3891,human,1,128,0,1.174517,1.250524,1.468762
3891,human,2,77,0,1.250925,1.250116,1.563801
3891,lm,0,67,0,1.709408,0.794919,1.358842
3894,human,0,128,0,1.618852,0.653051,1.057193
3894,human,1,87,0,1.190667,1.308753,1.558289
3894,lm,0,128,0,1.587425,0.603134,0.957430
3894,lm,1,42,0,1.266267,1.096372,1.388300
3898,human,0,70,0,1.479012,0.582694,0.861812
3898,lm,0,12,0,1.113747,1.461904,1.628192
3899,human,0,128,0,1.417846,0.526456,0.746434
3899,human,1,128,0,1.252452,1.016232,1.272782
3899,human,2,29,0,1.169245,1.803403,2.108619
3899,lm,0,89,0,1.724982,0.398105,0.686724
39,human,0,128,0,1.476313,0.801498,1.183262
39,human,1,128,0,1.420096,0.890168,1.264124
39,human,2,26,0,1.279594,0.940226,1.203107
39,lm,0,45,0,2.013278,0.581604,1.170931
390,human,0,128,0,1.416223,0.842438,1.193081
390,human,1,24,0,1.014668,3.718924,3.773474
390,lm,0,34,0,1.371248,0.764801,1.048732
3900,human,0,128,0,1.490775,0.563952,0.840726
3900,human,1,14,0,1.313924,1.193109,1.567654
3900,lm,0,10,0,1.075600,2.368739,2.547816
3901,human,0,50,0,1.305749,1.090480,1.423894
3901,lm,0,57,0,1.394888,0.741899,1.034866
3902,human,0,48,0,1.391321,1.070494,1.489400
3902,lm,0,12,0,1.059833,2.675157,2.835218
3904,human,0,128,0,1.236918,1.219701,1.508670
3904,human,1,111,0,1.335476,1.095431,1.462922
3904,lm,0,9,0,1.148295,1.411054,1.620306
3909,human,0,41,0,1.288559,0.834187,1.074899
3909,lm,0,10,0,1.130626,3.756036,4.246671
391,human,0,128,0,1.355598,0.730188,0.989842
391,human,1,24,0,1.153269,2.188866,2.524351
391,lm,0,128,0,1.760230,0.264405,0.465414
391,lm,1,42,0,1.339686,0.655866,0.878655
3910,human,0,128,0,1.359120,1.207857,1.641623
3910,human,1,89,0,1.184185,1.995513,2.363058
3910,lm,0,35,0,1.405952,0.958291,1.347310
3911,human,0,73,0,1.430212,0.687422,0.983158
3911,lm,0,73,0,1.710088,0.702408,1.201179
3913,human,0,124,0,1.357068,0.627687,0.851813
3913,lm,0,71,0,1.411714,0.746683,1.054102
3914,human,0,128,0,1.618117,0.345985,0.559844
3914,human,1,1,0,1.000000,1.945910,1.945910
